-1.214237999999999928e+00,2.661379999999999857e-01,-1.746504000000000056e+00,9.402239999999999487e-01,9.402350000000000430e-01,7.052570000000000228e-01,2.985694000000000070e+00,4.059657999999999767e+00,4.426976999999999940e+00,4.753822999999999688e+00,4.341867999999999839e+00,1.000000000000000000e+00,5.278991700000000264e+01
-3.649609999999999799e-01,4.810820000000000096e-01,-4.313219999999999832e-01,2.661379999999999857e-01,2.661399999999999877e-01,-3.782389999999999919e-01,2.058720000000000105e+00,3.405215000000000103e+00,3.863628999999999980e+00,4.272719000000000378e+00,4.057722000000000051e+00,0.000000000000000000e+00,5.293041199999999691e+01
1.264045000000000085e+00,1.264045000000000085e+00,-2.106750000000000012e-01,-5.507630999999999943e+00,-2.249839000000000144e+00,1.420411000000000090e+00,3.612427999999999972e+00,5.159974000000000061e+00,5.862467999999999790e+00,6.343022999999999634e+00,6.305303999999999576e+00,-1.000000000000000000e+00,5.173956299999999686e+01
-1.399202999999999975e+00,6.909999999999999476e-02,-1.623768000000000100e+00,1.632722000000000007e+00,1.632724999999999982e+00,-2.203050000000000008e-01,1.444585000000000008e+00,2.984754999999999825e+00,3.850855999999999835e+00,4.354485999999999635e+00,4.506554999999999644e+00,1.000000000000000000e+00,5.258432799999999929e+01
-5.323729999999999851e-01,5.151700000000000029e-02,-8.243169999999999664e-01,5.873239999999999572e-01,5.873190000000000355e-01,-5.779360000000000053e-01,4.667180000000000217e-01,2.000242000000000075e+00,2.996096999999999788e+00,3.518572999999999951e+00,3.820406999999999886e+00,1.000000000000000000e+00,5.289316600000000079e+01
-5.351289999999999658e-01,2.761930000000000218e-01,-5.351289999999999658e-01,-5.151980000000000448e-01,-5.151949999999999585e-01,-1.273960000000000092e-01,4.508889999999999842e-01,2.168832999999999789e+00,3.263924999999999965e+00,3.784813999999999901e+00,4.221070000000000100e+00,-1.000000000000000000e+00,5.262066300000000041e+01
-4.499070000000000014e-01,4.499049999999999994e-01,-5.018169999999999575e-01,-2.416719999999999979e-01,-2.416830000000000089e-01,-5.190399999999999875e-02,1.995240000000000069e-01,1.921494999999999953e+00,3.186446999999999807e+00,3.772120999999999835e+00,4.275201000000000029e+00,0.000000000000000000e+00,5.249348799999999926e+01
9.963899999999999979e-01,1.030748999999999915e+00,-1.718099999999999836e-02,7.267689999999999984e-01,7.267639999999999656e-01,-3.435739999999999905e-01,-5.505240000000000133e-01,8.104559999999999542e-01,2.090446000000000026e+00,2.802640999999999938e+00,3.325595999999999997e+00,1.000000000000000000e+00,5.287499199999999888e+01
-1.243398999999999921e+00,1.192249999999999976e-01,-1.498896000000000006e+00,8.589599999999999458e-01,8.589660000000000073e-01,-9.129599999999999937e-01,-1.263438000000000061e+00,-2.858390000000000097e-01,9.315449999999999564e-01,1.737714999999999899e+00,2.261988999999999805e+00,1.000000000000000000e+00,5.332916999999999774e+01
-9.204029999999999712e-01,0.000000000000000000e+00,-9.204029999999999712e-01,-6.813400000000000012e-02,-6.813299999999999912e-02,-6.954129999999999479e-01,-1.009481999999999990e+00,-4.229580000000000006e-01,7.526159999999999517e-01,1.639861000000000013e+00,2.169294999999999973e+00,0.000000000000000000e+00,5.329283499999999663e+01
6.667769999999999531e-01,8.719419999999999948e-01,-2.393530000000000102e-01,-3.068009999999999904e-01,-3.068049999999999944e-01,-1.983219999999999983e-01,-6.409550000000000525e-01,-4.066670000000000007e-01,8.434110000000000218e-01,1.780545999999999962e+00,2.292917000000000094e+00,0.000000000000000000e+00,5.312933000000000305e+01
-4.584790000000000254e-01,3.056599999999999873e-01,-5.773460000000000258e-01,6.838760000000000394e-01,6.838750000000000107e-01,-5.026279999999999637e-01,-1.210722000000000076e+00,-1.282265999999999906e+00,-1.123650000000000065e-01,9.067110000000000447e-01,1.444377999999999940e+00,1.000000000000000000e+00,5.349266800000000188e+01
1.723244999999999916e+00,2.102357000000000031e+00,0.000000000000000000e+00,-1.460345999999999922e+00,-1.460337999999999914e+00,9.098690000000000389e-01,4.377019999999999800e-01,1.419189999999999896e-01,1.069825999999999944e+00,2.107657999999999809e+00,2.752902000000000182e+00,-1.000000000000000000e+00,5.271149400000000185e+01
1.551080999999999932e+00,1.711534000000000111e+00,-2.317710000000000048e-01,-3.343099000000000043e+00,-3.343093999999999788e+00,3.465850000000000097e+00,3.590650999999999815e+00,3.387685999999999975e+00,4.145362000000000435e+00,5.210061999999999749e+00,5.985926000000000080e+00,-1.000000000000000000e+00,5.094929900000000345e+01
-7.072000000000000508e-02,1.944899999999999962e-01,-9.724129999999999718e-01,8.379370000000000429e-01,8.379429999999999934e-01,1.859961999999999893e+00,2.434572000000000180e+00,2.408919000000000032e+00,2.933841999999999839e+00,3.980977999999999906e+00,4.836306000000000438e+00,1.000000000000000000e+00,5.137622499999999803e+01
1.444590000000000041e-01,5.236530000000000351e-01,-3.972530000000000228e-01,-2.086278000000000077e+00,-2.086284000000000027e+00,2.907183999999999990e+00,4.156729000000000340e+00,4.261582999999999899e+00,4.616467000000000098e+00,5.786642999999999759e+00,6.731422000000000239e+00,-1.000000000000000000e+00,5.030437100000000328e+01
-3.601800000000000140e-02,2.521120000000000028e-01,-6.122849999999999682e-01,2.708579999999999877e-01,2.708570000000000144e-01,1.419051999999999980e+00,3.468388000000000027e+00,3.650873999999999953e+00,3.872948000000000057e+00,5.029091000000000200e+00,6.080124999999999780e+00,0.000000000000000000e+00,5.044062399999999968e+01
-6.245519999999999960e-01,1.249119999999999953e-01,-8.029939999999999856e-01,9.184200000000000141e-01,9.184200000000000141e-01,-2.141309999999999880e-01,2.139540000000000219e+00,2.598141000000000034e+00,2.719959999999999933e+00,3.684251999999999860e+00,4.742256000000000249e+00,1.000000000000000000e+00,5.090388099999999838e+01
-4.625469999999999859e-01,4.269709999999999894e-01,-4.625469999999999859e-01,3.033540000000000125e-01,3.033620000000000205e-01,-4.732299999999999840e-01,1.385864999999999903e+00,2.088585999999999832e+00,2.256914000000000087e+00,3.043771000000000004e+00,4.075668000000000291e+00,0.000000000000000000e+00,5.105830399999999969e+01
-3.882160000000000055e-01,4.411439999999999806e-01,-4.764459999999999806e-01,8.183639999999999803e-01,8.183570000000000011e-01,-1.242280999999999969e+00,2.099830000000000030e-01,1.076400999999999941e+00,1.347032999999999925e+00,1.938776999999999973e+00,2.942241000000000106e+00,1.000000000000000000e+00,5.147614300000000043e+01
1.080980999999999970e+00,1.151867999999999892e+00,-2.303749999999999964e-01,-4.235050000000000203e-01,-4.234950000000000103e-01,-4.501229999999999953e-01,2.711200000000000276e-01,1.329064999999999941e+00,1.628641000000000005e+00,2.045849000000000029e+00,3.106850000000000112e+00,0.000000000000000000e+00,5.125814400000000148e+01
-7.967450000000000365e-01,4.957489999999999952e-01,-7.967450000000000365e-01,8.860300000000000120e-02,8.859899999999999720e-02,-2.018419999999999936e-01,-2.443369999999999986e-01,1.084742000000000095e+00,1.380127000000000104e+00,1.660261999999999905e+00,2.685097999999999985e+00,0.000000000000000000e+00,5.130355800000000244e+01
-5.298469999999999569e-01,1.766300000000000162e-02,-1.006707000000000019e+00,2.478710000000000080e-01,2.478640000000000010e-01,-2.437199999999999922e-01,-7.400130000000000319e-01,6.475959999999999495e-01,1.099439000000000055e+00,1.285438999999999998e+00,2.144499999999999851e+00,0.000000000000000000e+00,5.143072099999999836e+01
-4.093970000000000109e-01,1.779999999999999985e-02,-1.566397000000000039e+00,-7.771050000000000457e-01,-7.771090000000000497e-01,5.268850000000000477e-01,5.340700000000000308e-02,1.135639000000000065e+00,1.739055000000000017e+00,1.954601000000000033e+00,2.670152999999999999e+00,-1.000000000000000000e+00,5.103104799999999841e+01
-7.098100000000000243e-02,2.661910000000000109e-01,-3.194310000000000205e-01,3.025959999999999761e-01,3.026059999999999861e-01,1.100259999999999988e-01,-2.857149999999999967e-01,5.560450000000000115e-01,1.265301000000000009e+00,1.560054999999999970e+00,2.116394000000000108e+00,0.000000000000000000e+00,5.118547099999999972e+01
-8.844799999999999884e-02,3.538100000000000273e-02,-5.660730000000000484e-01,3.194330000000000225e-01,3.194290000000000185e-01,-1.733590000000000131e-01,-3.997850000000000015e-01,4.717999999999999972e-03,8.190330000000000110e-01,1.124428999999999901e+00,1.525562000000000085e+00,0.000000000000000000e+00,5.134897200000000339e+01
-5.798649999999999638e-01,5.271479999999999499e-01,-6.501489999999999769e-01,6.722110000000000030e-01,6.722099999999999742e-01,-6.888079999999999758e-01,-8.223489999999999966e-01,-8.949789999999999690e-01,6.852800000000000558e-02,3.535389999999999922e-01,6.286519999999999886e-01,1.000000000000000000e+00,5.169414499999999890e+01
-6.200480000000000436e-01,1.033410000000000023e-01,-1.050637000000000043e+00,2.020735000000000170e+00,2.020741000000000120e+00,-2.159839999999999982e+00,-2.438860000000000028e+00,-2.854522999999999922e+00,-1.926463000000000036e+00,-1.558395999999999892e+00,-1.382179000000000046e+00,1.000000000000000000e+00,5.273875000000000313e+01
-2.599179999999999824e-01,1.039680000000000049e-01,-5.025110000000000410e-01,-6.028289999999999482e-01,-6.028430000000000177e-01,-1.036203999999999903e+00,-1.587234000000000034e+00,-2.078193999999999875e+00,-1.418287999999999993e+00,-9.738250000000000517e-01,-7.963660000000000183e-01,-1.000000000000000000e+00,5.242081799999999703e+01
